国家站点,ASIN,评论ID,评论标题,属性,评论内容,VP标识,星级,作者,评论时间
US,B0D8PTGKSM,R3BUWCSX5G5F5E,Carrying case and international adapters would make this perfect,Color: White,"This is truly a unique entrant into the space. It comes in a small package, and comes with a nice 40 watt adapter that supports a ton of voltage profiles, unlike a lot of the anker offerings. A lot of the anker power adapters, especially the ones designed to be less expensive, usually only support 5v and 9v profiles, leaving any device that doesn't use that profile to be stuck with the 5v base profile.
<br>
<br>The included wall brick supports 40 watts, 5v, 9v, 12v, 15v and 20v and is TUV certified. I do wish it was ETL or UL listed, but TUV will work fine as well.
<br>
<br>The unit itself supports 12v 3a, 15 v 2.66a and 9v 3a so you can also power the puck with a different charger as long as it meets minimum specs in case you want to bring a multiport adapter or use a power bank.
<br>
<br>I do with the charger itself was certified by TUV or someone else, but I trust anker enough that they are likely supporting quality builds anyway.
<br>
<br>The form factor is nice, because since I don't sleep with my watch on, I can use this to charge my watch and then use nightstand mode as I sleep by flipping it over and attaching the watch puck to the back. Other similar devices make it so you have to leave the phone flat and I am not a fan of that design.
<br>
<br>It does have an indicator light, and I am happy to report that it doesn't seem to stay on and blind you while you sleep. The only real improvement I could see is it could come with a small pouch to make the travel friendly design even friendlier, and possibly a power adapter that includes international adapters like some brands include, like Satechi.
<br>
<br>All in all, its a great product, decently priced, and since it has a made for watch logo it should fast charge your apple watch series 7 and later.",否,5,mountainbiking23,2024-10-02
US,B0D8PYWHZR,R1O3TKP805D5H2,A great travel companion.,Color: Black,"Anker's MagGo UFO arrived very nicely boxed and protected. Included are a USB-C cable and wall adapter with a folding plug.
<br>
<br>Everything is very nicely made from high quality materials. While small and light, the UFO feels sturdy and robust. It closes up into a small size and is great for travel.
<br>
<br>The phone charging section works perfectly with my iPhone 15 and the phone charges quickly, smoothly, and without overheating. The magnetic docking is strong. The other Qi charging pad works perfectly with my earbuds. I do not own an Apple Watch so I cannot comment on that section.
<br>
<br>All in all... a great travel charger.",否,5,Anthony Pantliano,2024-10-02
US,B0D8PYWHZR,R2IJBEW8S6NW74,Pocket and desk friendly all in one charger for people who value small accessories.,Color: Black,"I've been a fan of Anker for years, starting with their reliable cables and, more recently, their innovative wall chargers. For me, the perfect accessory is all about form and function, and Anker has nailed it with their MagSafe Compatible MagGo UFO 3-in-1 Charger. This compact, travel-friendly charger is designed for iPhone, Apple Watch, and AirPods, making it an ideal companion for those who value convenience and portability.
<br>
<br>While this charger is perfect for travel, I wouldn't limit it to that. If I were still commuting to the office daily, this would’ve been my go-to for my desk and “out and about” charging. It’s more of an ""on-the-go"" charger, effortlessly folding into a compact puck that expands when you need it, yet still sleek enough to live on your desk or nightstand. One feature I love is that, while it rolls out to lay everything flat for charging, you can also stand it up to keep your phone in standby mode, making it versatile for any setup.
<br>
<br>The Anker MagSafe Compatible MagGo UFO 3-in-1 Charger comes equipped with Qi2 charging and a 25-watt power adapter, providing 15 watts to the iPhone and 5 watts each to the Apple Watch and AirPods. Whether you're a frequent traveler or just someone who prefers an all-in-one, space-saving charger, this is an outstanding choice.",否,5,Paul Sibley,2024-10-02
US,B0D8PTGKSM,R32V27FKD3RA0Z,Nice compact,Color: White,"This is a nice compact 3 in 1 charger. The build quality is good and is not too heavy, perfect for travel. If you are an iphone user this is a great device, saves you the hassle of carrying multiple wires. However the charging speeds are not fast, this is good for leave over night charge, not urgent charge. As always Anker making good products, too bad doesn't work with non-apple devices. It does charge android phones but on the left one. Overall great little compact 3 in 1 charger.",否,4,ElGuapo84,2024-10-02
US,B0D8PYL8CS,RFTNKPPRTKNB6,So compact!,Color: Pink,"Great for travel, it’s lightweight and can charge airpods, phone and watch all at the same time! I would say it is better for overnight charging, it’s not the fastest but it would do the job in a pinch!",否,5,MooCar,2024-10-01
US,B0D8PYPJ8P,R2IFHXE6E042L9,Best!,Color: Green,These are fabulous for travel. Love so much of this color! Charging speed is amazing! Great birthday gift and Christmas gift! Love it!!! Thanks Anker! Immediately ordered pink one!,是,5,Mo,2024-10-01
US,B0D8PYPJ8P,R1S58OX1AYGKWU,Great portable travel charger with magsafe!,Color: Green,"Pros-
<br>Includes a wall brick! Seems like nothing does anymore. Is rated for a maximum of 40 watts. Also includes a usb-c cable.
<br>Folds very compact. Easy to fit in a travel bag.
<br>All 3 pads have magsafe and hold very well.
<br>Capable of fast charging all 3 devices at the same time.
<br>I love the soft green color!
<br>
<br>Cons-
<br>Only thing I didn't like was just how strongly the magsafe connection to my phone was. I had to physically hold both the charger and the phone to separate them. Also when setting a phone down on the charging pad the magnetic connection would pull together from about an inch away, which creates a bit of noise. Not the quietest thing if used at night if there's light sleepers nearby. Not a big deal if just set on the pad to charge overnight though.",否,5,anactoraaron,2024-10-01
US,B0D8PTGKSM,RVZZF2B6ZC1GV,Charges Ultra Watch,Color: White,"I love this charger, it is almost perfect and it even charges the ultra watch (which not all apple watch chargers will do). The only issue is that when plugged in it has a very small dim blinking light which is pretty annoying if you don't cover it up at night.",是,5,Amazon Customer,2024-10-01
US,B0D8PTGKSM,R704BP3H8EI8O,The watch charger didn't work,Color: White,"The watch charger didn't work
<br>Item returned for refund",是,1,Amazon Customer,2024-10-01
US,B0D8PYWHZR,R1PUKS86UPDIB6,"Very compact, fast charge",Color: Black,"This is a Qi2 charger (For the phone pad) that can charge the phone at full speed, and headphones and Apple Watch at the same time.
<br>The phone charger is at one of the sides, the Apple Watch charger at the other side and the earbuds charger in the center. The center charger is much slower and it's not magnetic. It also works with other earbuds that support Qi charge.
<br>The bands connecting each component are very flexible. Each part snaps together making a shell when closed.
<br>The phone has to stand flat, it does not allow to put the phone slanted to use as a night clock.
<br>It comes with its power plug that has foldable mains and a USB-C cable",否,5,E. P.,2024-09-30
US,B0D8PYL8CS,R1YE77ZWT7UYXI,Great portable charger,Color: Pink,"A super compact travel charger that can charge all your Apple devices on the go! I love the folding design and it's small enough to fit in your pocket. It comes with a charging block and cable so everything needed to charge on the go is included. I just wish they made this for Samsung watches as well, if you are listening Anker making Samsung/Android compatible chargers as well will open a whole new and very lucrative customer base!",否,5,KBENNETT,2024-09-30
US,B0D8PYWHZR,R3ETI40F8UKA9G,Tiny and perfect for travel,Color: Black,"I have been looking for a three in one charger for a while and this is it all I need. This 3-in-1 charger station works great and perfect for traveling. It is fast charge, strong magnets and easy to use. It charges my iPhone, apple watch and ear buds at same time. This charger is so small that I can just keep it in my bag and go everywhere with me. Love the size and the convenience.",否,5,George BIII,2024-09-26
US,B0D8PYPJ8P,RAV1JYOZD713E,"So close, yet so far away.",Color: Green,An amazingly designed and portable compact device. The biggest drawback for me was that it did not support fast charging for apple watch. Even though it supports charging on the apple watch it is not fast charging that you’d expect on the newer watches. The newer watches support up to 5 A x 2 V for fast charging in which this only shows 5 A x 1 V. This means that your apple watch will not charge at the fastest speeds available and you’re better sticking to something that supports that metric unless you want to wait hours for your basic apple watch to reach a usable 80% battery charge.,否,3,Alex,2024-09-26
US,B0D8PTGKSM,R3TL8FXVIMZFQT,"It's tiny! Works ok, but my iPhone does get rather hot.",Color: White,"This Anker MagGo UFO charger is probably the smallest 3-in-1 charger I've ever seen and used! It's very compact to travel with. It folds open and close as easy as pie, thanks to the snappy magnet closure. The included charger and USB-C cable also pair well with this charger. All items are also well made to the usual Anker quality standards.
<br>The only issue I don't like, is my iPhone 13 Pro Max gets rather hot during the charging cycle. It's sadly hotter than I'd like for sure. I now worry about the longevity of my phone's battery. Oh well.
<br>Overall, a really nice little package for travel use. Charging my Airpod Pro and my Watch Ultra are both fine with just a warm-to-the-touch heat during charging. Unfortunately, my iPhone 13 Pro generates way more heat than I'd like. I will avoid leaving my phone on charge for too long. What a shame, as it's so close to being my perfect charger.",否,3,Vintx,2024-09-25
US,B0D8PYWHZR,R3KLKXIC053VWP,PERFECT for travel!!!,Color: Black,"If you're in the Apple ecosystem, look no further! This is tiny and portable and so useful!",是,5,L.J. Rodriguez,2024-09-24
US,B0D8PTGKSM,R3E6G8Q9NT9GY8,Fantastic 3-in-1 Charger!,Color: White,"This charger is absolutely fantastic! I love that it can be condensed into a small space and easily fit in your pocket, likewise, it can charge your phone, watch and airpods all at the same time (assuming your airpods are the wireless charging variety). The wireless charger works fantastically, the magsafe attaches nicely with a case and without a case. All in all, I'm very pleased with this and would certainly get it again!",否,5,Mike W.,2024-09-24
US,B0D8PTGKSM,RO8QT8J7D0F6Q,Excellent Travel Companion,Color: White,"I’ve always wanted a three in one charger, and I’ve been very close to purchasing Anker’s previous two solutions. There were always reasons I was dissuaded, either size or charging speed. This charger is perfect, charges my Apple Watch Ultra and 14 Pro quickly and is incredibly compact. I leave it in my backpack full time now, and also ordered one for my wife. Excellent product!",是,5,Brian,2024-09-23
US,B0D8PYWHZR,R1NR51WAQGDYBJ,Great compact charger for travelling,Color: Black,Charges all my Apple devices quite fast,是,5,Vairea,2024-09-23
US,B0D8PTGKSM,R2E8FQW5FG1P46,Anker MagSafe Compatible MagGo UFO 3-in-1 Charger,Color: White,"I had seen a YouTuber promote this and thought the idea was great. A very travel friendly device for all my Apple devices. This is super light and folds itself together and stays together with magnets. I love how light it is; I’ve been using it as my couch charger because I can hold onto my phone and do stuff while it’s attached. It charges everything up really well, my watch charged up like it would on my normal next to the bed charger (it took the same amount of time). Since it is just USB C, you can take it anywhere and as long as you’ve got access to a USB C you’ve got the ability to charge three things at once. You can even use the middle circle for AirPods for an older iPhone without magsafe (or with magsafe). I have an iPhone 15 PRO MAX and my kiddo uses an iPhone 12 PRO MAX and I can use the magsafe charger and he can use the AirPods charger. Overall this is a nice new addition to Anker’s MagSafe lineup - in my opinion!",否,5,Amanda G,2024-09-23
US,B0D8PYWHZR,R9ORB2KHYM12C,Perfect for travel,Color: Black,"1 perfectly compact travel charger for it all. I really like its design. My technology travel kit is down to 1 plug, 1 cord and 1 charger.",是,5,JAmaral,2024-09-23
US,B0D8PTGKSM,R2P20ZPP1CL3HO,"Expensive, but small, interesting overall design.",Color: White,"I am always looking for a way to reduce the size, number and weight of things I carry in my briefcase. The Anker MagSafe charger fits these needs. It is light, but not cheap, it is a smaller size than other 3 in one chargers and it charges well.
<br>
<br>The only issue, and the reason for the 4 start review is the design of the device. I got a white device because I have found it harder to leave behind in an office of hotel room. For many, the design will seem innovative consisting of two cookies staked on top of each other. The smaller cookie not he top is the Apple Watch charger, the lower and larger cookie splits in half for the cell phone and air buds charger. So far so good.
<br>
<br>The issue that i have is that the design makes the MagGo charger resemble the “po p’ emoji. It’s less obvious in white and help them if they offer a brown color version, or perhaps they should.",否,4,Mark P. McDonald,2024-09-23
US,B0D8PYWHZR,R3B2RVB6DOEKF7,Excellent for travel,Color: Black,This charger is excellent for travel. Its charges quickly and is lightweight. It folds up small and fits an any bag. Definitely a quality product but I wouldn’t expect anything less.,否,5,Amazon Customer,2024-09-22
US,B0D8PYWHZR,R20R6QL8GUR6LR,Di not work,Color: Black,"The device was remarkably small and well designed; however, the watch charger did not function.",是,1,Michael Ingram,2024-09-22
US,B0D8PTGKSM,RIBMPXGOVCCPC,Amazing and fast charger,Color: White,"I've been rocking Apple's MagSafe Duo for years now, swapping out my iPhone and my AirPods Pro, and I think this is the spiritual successor.
<br>
<br>It's FAST. I was shocked at how fast my Apple Watch 6 charged on it the first morning I tried it out. The Qi2 pad also lined up with my iPhone quickly and charged it efficiently, and AirPods Pro, of course, also charged about as fast as they ever have.
<br>
<br>I know some folks have been reporting experiences not being able to run this off some USB-C power supplies—I'd bet there are some incompatibilities regarding Power Delivery capabilities. For my part, it's worked great with everything I've plugged it into. Its home is an Anker power strip with dual USB-A and C ports, taking one of the C ports. (I haven't even bothered trying a USB-A-to-C cable, of course—there's no way that would work!) But it's also a really nice brick they've included; you can never have too many good-quality USB-C bricks.
<br>
<br>Now my only question is… do I leave this on my desk at work and take the Duo with me? Or the other way around? Decisions, decisions…",否,5,Amazon Customer,2024-09-21
US,B0D8PTGKSM,R3S54YTA4UURRA,My second one!,Color: White,"These are fabulous for travel - charge three devices from just one USB port, especially when frequenting hotel rooms. The first one is now permanently stationed bedside to help clean up the clutter, and this will go into my briefcase for future excursions. Compact, and effective!",是,5,see2xu,2024-09-21
US,B0D8PYWHZR,RJ3DEXHSWX6JY,OK Charger and Must Use a Power Brick,Color: Black,"This review is for Anker MagSafe Compatible MagGo UFO 3-in-1 Charger, iPhone 16 Wireless Charger Station, Qi2 Certified 15W, Foldable Travel Charging Pad, for iPhone 15/14/13/12, AirPods, Apple Watch (Not a Power Bank). I love the small size of this 3-in-1 charger and it works fine for my devices. I have an iPhone SE 2 now and it charges it fine. The charging rate for my Apple Watch 2 and Airpods 3 was also acceptable but not great. In order to test this item correctly, I did use their cable and adapter and not ones that I already have to ensure accuracy. I was able to charge all of my devices (iPhone SE 2, Watch 5, and AirPods 3) singly and simultaneously without any issues. The rates I got were OK and about the same as several cheaper chargers that I have tested, which was kind of surprising to me (see pix). I didn’t quite get 15W (iPhone ~ 6W), 5W (Watch ~2.3W) and 5W (AirPods ~2.1W) promised for each device but at this point, I don’t know if my devices are controlling the charging speed or if the charger itself isn’t as capable (see pix). I’ve seen better numbers from other no brand name chargers so it's hard to say. The cheaper chargers I’ve tested usually show about 12W, 2W and 2W respectively. Even though I don’t have a MagSafe phone, using this type of charger has never been an issue for me with either my old iPhone X or SE 2. I also found that a power brick must be used with this charger. Any power brick seems to work though. This means I can’t just take one end of the cord and plug it into a USB-C outlet on the wall or on my power strip because it won’t charge at all, so this was another surprise for me. I thought I would just get a lower charging rate instead of zero charging. Overall, I like the small size profile of the charger but I found that my cheaper chargers seem to work better and some actually allowed me to use my USB-C outlet without needing the power brick. It’s OK and maybe once I get my MagSafe phone to test again, I might see higher numbers. However, this has never been an issue for me testing all other chargers. For now, I would give it a 3.8/5.0 - 09/20/2024.",否,4,Gianni Breck,2024-09-20
US,B0D8PTGKSM,R3066S3T853ENG,Smallest three device charger,Color: White,"Now that I am retired, I find I am traveling about as much as I did when I was working - in fact more than that. I am on the road about a third of the time. I still carry a bunch of devices with me that need recharging, so I have been checking out a few different multi-device chargers that promise to help me reduce the amount of cords, charging devices and power supplies I need to carry.
<br>
<br>I've uploaded some photos that show the progression of devices I have acquired. I am not showing my stuff being charged because they all work about as well for that and, well, that is boring. I think what you might want to know is which one is the smallest. The answer is that this new Anker device is the smallest when folded up and second smallest when deployed. My view of ""smallest"" when deployed is which one takes up the least area on my nightstand or desk. Although space is at its highest premium when staying in a non-luxury hotel or on a cruise ship (because, retiree), I'm choosing the Anker as my ""go-to"" charger for travel since it takes up the least space in my baggage, while still being of robust construction and working well.
<br>
<br>Note that I do not picture the excellent little wall wart and cable that the unit comes with. For me personally, it is all about the charger itself since I use a multi-port GaN based charger to power up my MacBook Pro 14"" (M2), iPad Pro and this unit all at one time. The reduced power consumption from these devices plus USB-C makes all this possible to connect this way. This reduces my travel power kit to my multiport charger, three USB-C cables and this little flying saucer. Neat! The weight loss by going this way (lead by swapping the larger single port Apple laptop charger) and getting rid of the extra cables and adapters adds up to about 1.5lbs and significant space and clutter reduction.
<br>
<br>One extra credit point for this gadget is that the status light is not obnoxiously bright or persistent. It is easily visible and only really turns on to let you know the device is connected to power. It then goes off so you don't have a searchlight coming off your nightstand when you are in bed. It is really well thought out.
<br>
<br>Lastly, Anker has been a ""go-to"" brand for me lately. I have power banks, cables, chargers, etc. They have all been my most reliable and robust gear. I'm looking forward to many road trips with this spacey little charger.",否,5,P. MSakamoto,2024-09-18
US,B0D8PTGKSM,R1FM6UPZ2ZNGBM,Compact yet a powerful charging station,Color: White,"One thing that I don't like about traveling is having to pack a bunch of charging cables and adapters.
<br>Well I think this Anker charging station might have solved my problem.
<br>I have purchased Anker products before and have been satisfied with their products so I wasn't surprised when I received and used this. This works exactly as advertised and in fact exceeded my expectation. I love the compact size of this charger, and I can charge my phone, case and watch all at one time using one device. Love it, I don't have to pack multiple cords and adapters now when I travel.",否,5,JBookReviewer,2024-09-18
US,B0D8PTGKSM,R153GZP9800K7N,Great travel charger,Color: White,"I really like this travel charger, this charger charges all my devices fast and it fold into a small size for easy portability. It is magnetized together so it stays together well and works well. It charges my watch at fast charging as it has a 15w power adapter. I really like this charger and will now be my go to wireless charging pad in general as it is easy to use and it works so well. I highly recommend",否,5,Megan G,2024-09-18
US,B0D8PTGKSM,RQ3CX6FRAAIYW,Compact charger,Color: White,"Got it as a gift for my wife...
<br>Compact enough for her to keep it her purse without taking much space...
<br>It chargers her phone, apple watch and ear buds...
<br>Very good design since it does everything it was suppose to do being so small...
<br>Build quality is standard for anker products...
<br>Very ease to use, plug and play, no frills...
<br>It is expensive, but you get what you paid for...",是,5,Raphael Sekine,2024-09-18
US,B0D8PYWHZR,R1C95ML92LP0OH,"Incredibly portable, fast charge, great design",Color: Black,"This charger is incredibly small and easy to travel with. The whole thing easily folds up and magnetically holds itself shut, and just as easily opens up flat to charge all three of your devices. The phone charger is Qi2 and MagSafe and it charges your phone quickly and holds the phone well and I don’t know if it’s intentional or not but the middle charger magnetizes to my AirPods and holds them a little bit. When folded you can easily fit the whole charger in your pocket or bag and it’s the easiest way to travel and charge your iPhone, AirPods, and Apple Watch.",否,5,Jeff Decker,2024-09-17
US,B0D8PTGKSM,R3HVUOXTNNMLXS,Simply the best portable charger ever!,Color: White,"Do you do a lot of traveling? If you are like me, space is a premium. But you hate bringing 3 power bricks and cables for your phone, airpods and watch. This product not only works perfectly with one cable and brick, it folds up nice and small. It includes the cable and a small power brick as well. It is also very high quality. Just get this and thank me later.",否,5,Brad Pollina,2024-09-17
US,B0D8PYWHZR,R1VF7QNHD3CNBM,Great alternative to Apples outdated travel option,Color: Black,"Works great, charges fast. I wish the magnets were a bit stronger but it gets the job done. Also would have been nice if it supported the new 25watt charging speeds for the iPhone 16.",是,4,Tom M,2024-09-17
US,B0D8PYWHZR,R33LR5CG7Y1HOT,Only works with included Anker wall charger,Color: Black,"I would give this 5 stars, but it will not charge if plugged into a USB port. Plugged into several powered USB ports (enough to provide the stated wattage needed) and the unit will not charge my iPhone, AirPods, etc...It will work with the provided Anker wall charger and it worked with an Apple 96 watt wall charger, BUT NOT USB. Very nice and compact design, and I really wished it would have worked.",是,2,IneedAboutTreeFitty,2024-09-17
US,B0D8PYWHZR,R37521QO5HBZR3,Tiny and works great!,Color: Black,"This thing is tiny, which is great for travel and it works great. Fast charge, excellent magnets and easy to use.",是,5,M. Mcnabb,2024-09-16
US,B0D8PTGKSM,R1V7TW09HV5KIF,Sleek Travel Charger,Color: White,"Wanted to have a portable charger that could be left in the travel bag for trips. The Anker 3-in-1 Charger looked to be a good fit. It arrived very fast and was very impressed by the quality packaging. Appreciated that it comes with a USB-C wall plug adapter. Opened it up and plugged it in and tried charging up the watch ~ worked great and fast. It has a great design for portability (folds up with nice thick silicone straps). Planning to take it on a trip next week. A bit higher priced, but good quality and design.",否,5,Michael,2024-09-16
US,B0D8PTGKSM,R1KEBA9J5EANRW,Ultra portable convenient 3-in-1 travel charger - saves wiring!,Color: White,This is super convenient for both travel and at home charging when you can consolidate all three charging to one USB C output. The Phone charger is rated at 15W and AirPod and Apple watch is at 5W. It is a bit expensive but it is one of the best executed Qi chargers available.,否,5,SB,2024-09-15
US,B0D8PYWHZR,R21VMVN18H2Z9C,Needs to be plugged in to charge,Color: Black,"Love the size and portability of the 3-in-1. But the biggest fail is it does not have an included battery (which is written in the fine print) and has to be plugged in to actually work. That somewhat defeats the purpose of portability.
<br>
<br>The image of someone putting this into their pocket is false advertising. They need to put the device, the USB-C cable and the adapter plug - all 3 - and that’s then not much different than other 3-in-1s in the market.",是,3,Rohit,2024-09-15
US,B0D8PTGKSM,R3NSCFE9EYQFFY,Complete failure; does not charge,Color: White,"Such a disappointment. I'm a huge Anker fan, and all of my chargers, powerbanks, cables and cords are Anker. I've always had great luck with them and with their customer service but this MagGo UFO 3 in 1 charger is a complete failure.
<br>
<br>It came in quality packaging, with Apple style tabs to pull to open the nice, square, hard sided box, rather than those sticky labels that are normally used to close packaging. It also includes a charging cable and a fast wall charger. I was impressed up to this point. But then...
<br>
<br>I plugged the charger in to get it to a full charge, and waited..and waited...and waited. 24 hours later, the bright light on it continued to blink, indicating it was still charging. I opened the charger up and put my iPhone 15 Pro Max and my Apple Watch on it - and nothing. Nada. Zip. They clicked on the chargers, so the connection was working, but they did not charge at all. No green charging indicator, nothing.
<br>
<br>So disappointing - I was planning on using this on an upcoming trip - in three days- and was pleased to have found a lightweight, small portable charger for the trip. Now I'm going to be using my heavy Anker Powerbank on the plane, and have to go to the inconvenience of packing this back up and returning it to the UPS store to ship it back to Anker.
<br>
<br>Anker, you can do better!",是,1,Bunnyboy,2024-09-12
US,B0D8PYWHZR,R3QXWT216ZFOYH,This thing is tiny!,Color:Black,"I’m absolutely shocked at how small this thing is. Compared to its larger 3 in 1 portable charger it’s like half the size of it. So far charges and works just as described. Nice bonus is you can use it in landscape mode to watch video while it’s charging. Since the watch charger is tethered with the silicone band, no worries about having a band that doesn’t split apart just loop it over the watch charger and it works fine! My Ultra Watch fits perfect with an old Milanese band and even functions in nitetime mode.
<br>This will be in my bug out bag for any trips i take where i need minimal space being used up. Even the included charger is tiny for its output. It’s technically smaller than the complete Mag base!",是,5,Alex Cuecuecha,2024-09-06
